11820	kaz	10	P.
11838	kas	1	P.
11838	kas	2	Ā.
11883	kANkz	1	P.
11901	kAYc	1	Ā.
12164	kAS	1,4	Ā.
12195	kAs	1	Ā.
12213	ki	3	P.
12225	kiw	1	P.
12235	kit	1	P.
12235	kit	3	P.
12263	kil	6	P.
12263	kil	10	P.
12289	kIw	10	P.
12309	kIl	1	P.
12320	ku	1,6	P.
12320	ku	2	P.
12321	kuMS	1,10	P.
12322	kuk	1	Ā.
12340	kuc	6	P.
12340	kuc	1	P.
12346	kuj	1,6	P.
12355	kuYj	1	P.
12359	kuw	6	P.
12359	kuw	4	P.
12383	kuww	10	U.
12410	kuq	6	P.
12422	kuR	6	P.
12422	kuR	10	P.
12429	kuRW	1	P.
12429	kuRW	10	P.
12433	kuRq	1	Ā.
12433	kuRq	1,10	P.
12460	kuts	10	Ā.
12464	kuT	4	P.
12482	kuntr	10	P.
12483	kunT	1,9	P.
12489	kup	4	P.
12489	kup	10	U.
12513	kumAr	10	P.
12528	kumb	1,10	P.
12540	kur	6	P.
12575	kul	1	P.
12654	kuz	9	P.
12666	kus	4	P.
12688	kuh	10	Ā.
12700	kU	1,6,9	Ā.
12705	kUj	1	P.
12707	kUw	10	Ā.
12707	kUw	10	U.
12711	kUq	6	P.
12713	kUR	10	U.
12720	kUp	10	U.
12734	kUrd	1	U.
12742	kUl	1	P.
12757	kf	5,8	U.
12759	kfta	8	U.
12782	kft	6	P.
12782	kft	7	P.
12799	kfp	1,10	Ā.
12818	kfv	1,5	P.
12819	kfS	4	P.
12826	kfz	6	U.
12826	kfz	1	P.
12843	kF	6	P.
12843	kF	9	U.
12843	kF	10	Ā.
12844	kFt	10	U.
12846	kxp	1	Ā.
12872	kep	1	Ā.
12878	kel	1	P.
12906	kE	1	P.
13012	kozWakIkf	8	U.
13113	knaT	1,10	P.
13114	knas	4,10	P.
13115	knUy	1	Ā.
13116	kmar	1	P.
13121	kraT	1	P.
13124	krad	1	Ā.
13125	krand	1	P.
13125	krand	10	P.
13130	krap	1	Ā.
13131	krap	10	P.
13132	kram	1,4	U.
13159	krI	9	U.
13171	krIq	1	P.
13180	kruYc	1	P.
13183	kruq	6	P.
13184	kruT	9	P.
13186	kruD	4	P.
13195	krunT	9	P.
13198	kruS	1	P.
13217	klaT	1,9	P.
13218	kland	1	P.
13219	klam	1,4	P.
13223	klav	4,1	Ā.
13224	klid	4	P.
13232	klind	1	U.
13234	kliS	4	Ā.
13234	kliS	9	P.
13245	klIb	1	Ā.
13245	klIb	10	Ā.
13248	klu	1	Ā.
13249	kleS	1	Ā.
13256	kvaR	1	P.
13260	kvaT	1	P.
13266	kvel	1	P.
13268	kzaYj	10	U.
13268	kzaYj	1,1	Ā.
13269	kzaR	8	U.
13286	kzad	1	Ā.
13290	kzap	1	U.
13290	kzap	10	U.
13299	kzam	1,4	Ā.
13315	kzamp	10	P.
13317	kzar	1	P.
13328	kzal	10	U.
13343	kzi	1	P.
13343	kzi	1,5,9	P.
13343	kzi	6	P.
13358	kziR	5	U.
13360	kzip	6	U.
13360	kzip	4	P.
13382	kziv	1,4	P.
13383	kzI	1	U.
13384	kzIj	1	P.
13396	kzIv	1,4	P.
13398	kzu	2	P.
13399	kzu	9,5	U.
13407	kzud	7	U.
13423	kzuD	4	P.
13428	kzund	1	Ā.
13430	kzuB	1,4,9	Ā.
13438	kzur	6	P.
13451	kzetrIkf	8	U.
13456	kzE	1	P.
13475	kzRu	2	P.
13479	kzmAy	1	Ā.
13480	kzmIl	1	P.
13481	kzviq	1	U.
13482	kzviq	1,4	Ā.
13487	kzvel	1	P.
13490	KakK	1	P.
13495	Kac	1,9	P.
13495	Kac	10	U.
13497	Kaj	1	P.
13505	KaYj	1	P.
13511	Kaw	1	P.
13518	Kaww	10	P.
13540	KaRq	10	P.
13550	KaRqIkf	8	U.
13554	Kad	1	P.
13557	Kan	1	U.
13586	Karj	1	P.
13595	Kard	1	P.
13605	Kal	1	P.
13628	Kav	9	P.
13631	Kaz	1	P.
13648	KAd	1	P.
13670	Kiw	1	P.
13672	Kid	6	P.
13672	Kid	4,7	Ā.
13682	Ku	1	Ā.
13683	Kuj	1	P.
13684	Kuq	10	P.
13687	KuRq	1	Ā.
13688	Kur	6	P.
13696	Kurd	1	Ā.
13701	Kew	10	P.
13709	Kel	1	P.
13713	Kev	1	Ā.
13717	Kow	1	P.
13725	KyA	2	P.
13733	gagG	1	P.
13740	gaj	1	P.
13745	gaYj	1	P.
13749	gaq	1	P.
13749	gaq	10	P.
13762	gaR	10	U.
13781	gaRq	1	P.
13798	gad	1	P.
13798	gad	10	U.
13810	gaD	4	P.
13812	ganD	10	Ā.
13831	gam	1	P.
13873	garj	1,10	P.
13882	gard	1,10	P.
13900	garv	1,10	P.
13904	garh	1,10	Ā.
13909	gal	1	P.
13909	gal	10	U.
13922	galB	1	Ā.
13928	galh	1	Ā.
13947	gavez	1,10	Ā.
13951	gah	10	U.
13958	gA	1,2,3	Ā.
13990	gAD	1	Ā.
14043	gAh	1	Ā.
14056	gil	6	P.
14070	gu	6	P.
14070	gu	1	Ā.
14076	guj	1,1	P.
14084	guq	6	P.
14095	guR	10	U.
14112	guRW	10	U.
14115	guRq	10	P.
14124	gud	1	Ā.
14126	guD	4	P.
14126	guD	9,1	P.
14131	gundr	10	P.
14133	gup	1	P.
14133	gup	1	Ā.
14133	gup	4	P.
14133	gup	10	U.
14151	guP	6	P.
14156	gur	6	Ā.
14156	gur	4	Ā.
14166	gurv	1	P.
14178	guh	1	U.
14189	gU	6	P.
14197	gUrd	1	Ā.
14197	gUrd	10	P.
14199	gUrD	10	P.
14202	gf	1	P.
14203	gfj	1	P.
14208	gfD	4	P.
14224	gfh	10	Ā.
14239	gF	9	P.
14239	gF	6	P.
14239	gF	10	Ā.
14243	gep	1	Ā.
14244	gev	1	Ā.
14245	gez	1	Ā.
14250	gE	1	P.
14269	gom	10	P.
14294	gozW	1	Ā.
14334	graT	1,9,10	Ā.
14339	granT	1,9,10,1	P.
14349	gras	1	Ā.
14349	gras	1,10	P.
14355	grah	9	U.
14355	grah	1,10	P.
14394	gruc	1	P.
14401	glas	1	Ā.
14402	glah	1,10	U.
14404	gluc	1	P.
14405	gluYc	1	P.
14406	glep	1	Ā.
14407	glev	1	Ā.
14408	glez	1	Ā.
14409	glE	1	P.
14417	GaMz	1	Ā.
14418	GagG	1	P.
14419	Gaw	1	Ā.
14419	Gaw	10	U.
14433	Gaww	1,10	Ā.
14438	GaR	8	U.
14439	GaRw	1,10	P.
14450	GanIkf	8	U.
14451	GanIBU	1	P.
14454	Gamb	1	Ā.
14455	Gar	10	P.
14463	Garb	1	P.
14465	Gas	1,2	P.
14486	GiRR	1	Ā.
14487	Gu	1	Ā.
14489	Guw	6	P.
14489	Guw	1	Ā.
14491	Guq	6	P.
14492	GuR	1,6	Ā.
14492	GuR	1	Ā.
14499	Gur	6	P.
14508	Guz	1,10	P.
14508	Guz	1	Ā.
14521	GUr	4	Ā.
14522	GUrR	1,6	Ā.
14526	Gf	1,10	P.
14526	Gf	3	P.
14526	Gf	5	U.
14532	GfR	8,1	P.
14539	Gfz	1	P.
14559	GrA	1	P.
14567	Nu	1	Ā.
14569	cak	1	U.
14571	cakAs	2	P.
14574	cakk	10	P.
14585	cakrIkf	8	U.
14587	cakz	2	Ā.
14601	caYc	1	P.
14611	caw	1	P.
14611	caw	10	U.
14622	caR	1	P.
14625	caRq	1	Ā.
14632	caRqIkf	8	U.
14638	cat	1	U.
14654	cad	1	U.
14656	can	1,6	P.
14662	cand	1	P.
14682	cap	1,10	P.
14692	cam	1	P.
14703	camp	10	U.
14711	camb	1	P.
14713	cay	1	Ā.
14715	car	1	P.
14733	carG	1	P.
14734	carc	10	U.
14734	carc	6	P.
14750	carb	1	P.
14762	carv	1,10	P.
14768	cal	1	P.
14768	cal	6	P.
14781	caz	1,1	U.
14785	cah	1,10	P.
14857	cAy	1	U.
14888	ci	5	U.
14888	ci	3	P.
14888	ci	1	Ā.
14888	ci	1	U.
14916	cikk	10	U.
14929	ciw	1,10	P.
14931	cit	1,10	P.
14947	citrayati	10	P.
14954	citrIkf	8	U.
14959	cint	10	U.
14983	ciri	5	P.
14986	cil	6	P.
14989	cill	1	P.
14997	cihn	10	U.
15000	cIk	1,10	P.
15006	cIB	1	Ā.
15017	cIv	1	U.
15017	cIv	10	U.
15020	cukk	10	U.
15030	cucy	1	P.
15033	cuw	6,10,1,10	P.
15034	cuww	10	P.
15035	cuq	1,6	P.
15036	cuqq	1	P.
15037	cuR	6	P.
15038	cuRw	1,10,1	P.
15039	cuRq	1,10	P.
15041	cut	1	P.
15043	cud	10	U.
15043	cud	1	U.
15051	cup	1	P.
15057	cumb	1,10	U.
15057	cumb	10	P.
15063	cur	10	U.
15072	cul	10	P.
15075	culump	1	P.
15079	cull	1	P.
15084	cust	10	P.
15093	cUR	10	P.
15097	cUr	4	Ā.
15099	cUrR	10	U.
15107	cUrRIkf	8	U.
15108	cUrRIBU	1	P.
15114	cUz	1	P.
15120	cft	6	P.
15120	cft	1,10	P.
15129	cel	1	P.
15133	cell	1	P.
15134	cezw	1	Ā.
15169	cyu	1	Ā.
15169	cyu	10	P.
15176	cyut	1	P.
15179	cyus	10	P.
15195	Cad	10	U.
15203	Cand	10	U.
15211	Cam	1	P.
15214	Camp	1,10	P.
15218	Card	10	U.
15231	Caz	1	U.
15253	Cid	7	U.
15278	Cuw	6,10	P.
15279	Cuq	6	P.
15281	Cup	6	P.
15284	Cur	1	P.
15284	Cur	6	P.
15292	Cfd	1,10	P.
15292	Cfd	7	P.
15293	Cfz	1,10	P.
15300	Co	4	P.
15306	Cyu	1	Ā.
15309	jaMs	10	P.
15311	jakz	2	P.
15337	jaj	1	P.
15343	jaw	1	P.
15352	jawilIkf	8	U.
15362	jaqIkf	8	U.
15363	jaqIBU	1	P.
15373	jan	4	Ā.
15407	jap	1	P.
15413	jaB	1	P.
15413	jaB	1	Ā.
15414	jam	1	P.
15453	jarc	1,6	P.
15457	jarjarIkf	8	U.
15458	jarJ	9,6	P.
15462	jarts	1	P.
15465	jal	1	P.
15465	jal	10	P.
15475	jalp	1	P.
15491	jaz	1	U.
15492	jas	4	P.
15492	jas	1,10	P.
15506	jAgf	2	P.
15600	ji	1	P.
15636	jim	1	P.
15637	jiri	5	P.
15639	jinv	1	P.
15640	jiz	1	P.
15660	jIv	1	P.
15680	ju	1	Ā.
15684	juNg	1	P.
15687.1	juq	6	P.
15687.1	juq	10	P.
15688	jut	1	Ā.
15689	jun	6	P.
15691	jur	6,4	P.
15695	jul	10	P.
15697	juz	6	Ā.
15697	juz	1,10	P.
15711	jU	1,9	U.
15719	jUr	4	Ā.
15722	jUrv	1	P.
15723	jUz	1	U.
15725	jf	1	P.
15727	jfmB	1	Ā.
15732	jF	1,4,9,10	P.
15732	jF	1	Ā.
15742	jez	1	Ā.
15743	jeh	1	Ā.
15744	jE	1	P.
15769	jYA	9	U.
15791	jyA	9	P.
15804	jyu	1	Ā.
15805	jyut	1	U.
15807	jyo	1	Ā.
15821	jri	1	P.
15821	jri	9,10	P.
15822	jvar	1	P.
15825	jval	1	P.
15841	Jaw	1	P.
15847	Jam	1	P.
15854	Jarc	6	P.
15870	Jaz	1	U.
15902	JUz	1	P.
15903	JF	4,9	P.
15909	Jyu	1	P.
15915	waNk	10	U.
15931	wal	1	P.
15937	wik	1	Ā.
15940	wip	10	P.
15943	wIk	1	Ā.
15950	wval	1	P.
15959	qap	10	Ā.
15960	qam	1	P.
15966	qamb	10	U.
15968	qamB	10	U.
15986	qip	10	Ā.
15986	qip	4,6,10	P.
15991	qimB	10	Ā.
15994	qI	1,4	Ā.
16004	qval	10	U.
16017	QOk	1	Ā.
16025	taMs	1	Ā.
16025	taMs	1,10	P.
16026	tak	1,2	P.
16034	takz	1,5	P.
16040	taNk	1	P.
16043	taNg	1	P.
16044	taYc	7	P.
16044	taYc	1	P.
16045	taYj	7	P.
16046	taw	1	P.
16046	taw	10	U.
16054	taq	10	U.
16068	taRq	1	Ā.
16100	tan	8	U.
16100	tan	1,10	P.
16119	tanUkf	8	U.
16127	tantr	10	U.
16147	tap	1,4	P.
16147	tap	10	U.
16175	tam	4	P.
16198	tay	1	Ā.
16236	tark	10	U.
16247	tarj	1,10	P.
16252	tard	1	P.
16257	tarb	1	P.
16264	tal	1,10	P.
16297	tas	4	P.
16372	tAy	1	Ā.
16424	tik	1,5	Ā.
16429	tij	1	Ā.
16429	tij	10	U.
16451	tip	1	Ā.
16452	tim	1	P.
16452	tim	4	P.
16466	tiraskf	8	U.
16472	tiroDA	3	U.
16475	tiroBU	1	P.
16485	til	1,6,10	P.
16500	tIk	1	Ā.
16502	tIm	4	P.
16503	tIr	10	U.
16511	tIrTIkf	8	U.
16514	tIv	1	P.
16519	tu	2	P.
16531	tucCIkf	8	U.
16533	tuj	1,10	P.
16535	tuw	6	P.
16538	tuq	1,6	P.
16539	tuqq	1	P.
16540	tuR	6	P.
16541	tuRq	1	Ā.
16550	tutT	10	U.
16553	tud	6	U.
16559	tund	1	P.
16567	tup	1,6	P.
16569	tuB	4,9	P.
16571	tumb	1	P.
16571	tumb	10	U.
16578	tur	6	U.
16578	tur	3	P.
16598	turv	1	P.
16600	tul	1,10	P.
16618	tuS	1	Ā.
16619	tuz	4	P.
16632	tus	1	P.
16635	tuh	1	P.
16638	tUq	1	P.
16639	tUR	10,10	U.
16652	tUr	4	Ā.
16659	tUl	10,1	Ā.
16667	tUz	1	P.
16672	tfMh	6	P.
16675	tfkz	1	P.
16679	tfR	8	U.
16683	tfRIkf	8	U.
16691	tfd	1,7	P.
16693	tfp	4,5,6	P.
16693	tfp	1,10	P.
16708	tfz	4	P.
16721	tfh	7,10,6	P.
16722	tF	1	P.
16745	tej	1	P.
16754	tep	1	Ā.
16757	tev	1	Ā.
16787	toq	1	P.
16811	tyaj	1	P.
16823	traMs	1,10	P.
16824	traNk	1,1,1	Ā.
16825	trand	1	P.
16826	trap	1	Ā.
16837	tras	1,4	P.
16837	tras	10	U.
16846	trA	2	Ā.
16858	truw	4,6	P.
16862	trup	1	P.
16865	trE	1	Ā.
16898	trOk	1	Ā.
16899	tvakz	1	P.
16905	tvaNg	1	P.
16906	tvac	6	P.
16915	tvaYc	1	P.
16919	tvar	1	Ā.
16932	tviz	1	U.
16937	tsar	1	P.
16941	Tarv	1	P.
16942	Tuq	6	P.
16945	Turv	1	P.
16950	daMS	1	P.
16950	daMS	1,10	P.
16966	daMs	10	Ā.
16969	dakz	1	Ā.
16978	dakziRIkf	8	U.
16983	daG	5	P.
16983	daG	4	P.
16985	daNG	1	P.
16986	daRq	10	U.
17003	dad	1	Ā.
17009	daD	1	Ā.
17031	daB	1,5	P.
17031	daB	10	U.
17035	dam	4	P.
17051	damB	5,10	P.
17057	day	1	Ā.
17071	daridrA	2	P.
17094	dal	1	P.
17123	das	4	P.
17123	das	1,10	P.
17131	dah	1	P.
17145	dA	1	P.
17145	dA	2	P.
17145	dA	4	P.
17145	dA	3	U.
17200	dAn	1	U.
17253	dAS	1,10	U.
17253	dAS	5	P.
17265	dAs	1,5	U.
17291	dinv	1	P.
17292	dimp	10	Ā.
17296	div	4	P.
17296	div	1,10	P.
17296	div	10	Ā.
17306	diS	6	U.
17317	dih	2	U.
17320	dI	4	Ā.
17320	dI	4,3	P.
17326	dIkz	1	Ā.
17336	dIDI	2	Ā.
17338	dIp	4	Ā.
17355	dIrGIkf	8	U.
17356	dIrGIBU	1	P.
17360	du	5	P.
17360	du	4	Ā.
17360	du	1	P.
17362	duHK	10	U.
17377	duD	1	P.
17392	durv	1	P.
17393	dul	10	U.
17400	duz	4	P.
17422	duh	2	U.
17422	duh	1	P.
17435	dU	4	Ā.
17454	df	6	Ā.
17454	df	5,10	P.
17457	dfP	6	P.
17458	dfMh	1	P.
17458	dfMh	1	Ā.
17465	dfQIkf	8	U.
17471	dfp	1,10	P.
17471	dfp	4	P.
17471	dfp	6	P.
17478	dfB	1,6,10	P.
17478	dfB	10	U.
17481	dfmp	6	P.
17483	dfS	1	P.
17510	dfh	1	P.
17511	dF	4,9	P.
17511	dF	1	P.
17513	de	1	Ā.
17516	dev	1	Ā.
17564	dE	1	P.
17592	do	4	P.
17662	dyu	2	P.
17666	dyut	1	Ā.
17685	dyE	1	P.
17694	dram	1	P.
17715	drA	2	P.
17719	drAK	1	P.
17720	drAG	1	Ā.
17725	drANkz	1	P.
17726	drAq	1	Ā.
17737	drAh	1	Ā.
17739	dru	1	P.
17739	dru	5	P.
17744	druq	1,6	P.
17745	druR	6	P.
17753	druh	4	P.
17764	drU	5,9	P.
17768	drek	1	Ā.
17770	drE	1	P.
17803	dvitIyAkf	8	U.
17813	dviz	2	U.
17827	dvf	1	P.
17836	dvEDIkf	8	U.
17839	dvEDIBU	1	P.
17858	Dakk	10	U.
17864	DaR	1	P.
17866	Dan	1,3	P.
17894	Dam	1	P.
17903	Damb	1	P.
17942	DA	3	U.
17996	DAv	1	P.
17996	DAv	1	U.
18005	Di	6	P.
18005	Di	5	P.
18009	Dikkf	8	U.
18012	Dikz	1	Ā.
18016	Diz	3	P.
18021	DI	4	Ā.
18035	Du	5	U.
18040	Dukz	1	Ā.
18052	Durv	1	P.
18057	DU	6,1,5,9,10	P.
18066	DUp	1	P.
18066	DUp	10	U.
18086	DUr	4	Ā.
18089	DUrv	1	P.
18094	DUS	10	U.
18098	Df	6	Ā.
18098	Df	1,10	P.
18109	Dfj	1	P.
18110	Dfz	1	P.
18110	Dfz	1,10	P.
18110	Dfz	5	P.
18110	Dfz	10	Ā.
18119	De	1	P.
18147	DmA	1	P.
18153	DmANkz	1	P.
18158	DyE	1	P.
18167	Draj	1	P.
18170	DraR	1	P.
18171	Dras	9,10	P.
18172	DrA	1	P.
18173	DrAK	1	P.
18174	DrAG	1	Ā.
18175	DrANkz	1	P.
18176	DrAq	1	Ā.
18178	Drij	1	P.
18179	Dru	1,6	P.
18184	Drek	1	Ā.
18185	DrE	1	P.
18187	DvaMs	1	Ā.
18196	Dvaj	1	P.
18202	DvaR	1	P.
18203	Dvan	1,10	P.
18213	Dvf	1	P.
18220	nakk	10	U.
18226	nakz	1	P.
18230	naK	1	P.
18247	naj	1	Ā.
18254	nagnIkf	8	U.
18257	naw	1	P.
18257	naw	10	U.
18279	nad	1	P.
18294	nand	1	P.
18314	naB	1	Ā.
18328	nam	1	P.
18328	nam	9,4	P.
18345	nay	1	Ā.
18368	nard	1	P.
18375	narb	1	P.
18385	nal	1	P.
18397	navIkf	8	U.
18408	naS	4	P.
18408	naS	1	U.
18415	nas	1	Ā.
18423	nah	4	U.
18467	nAT	1	P.
18560	nAs	1	Ā.
18580	niMs	2	Ā.
18593	niHSvas	2	P.
18605	niHsf	1	P.
18618	nikam	10	Ā.
18639	nikf	8	U.
18645	nikft	6	P.
18648	nikfz	1,6	P.
18658	nikz	1	P.
18661	nikzip	6	P.
18668	niKan	1	P.
18678	nigad	1	P.
18682	nigam	1	P.
18688	nigarh	10	P.
18691	nigF	6	P.
18702	nigrah	9	P.
18715	niGfz	1	P.
18721	nici	5	U.
18736	nij	3	U.
18739	niYj	2	Ā.
18743	nitap	1	P.
18754	nid	1	U.
18764	nidiS	6	P.
18773	nidrA	2	P.
18780	niDA	3	U.
18785	niDyE	1	P.
18791	ninad	1	P.
18796	ninard	1	P.
18799	ninI	1	P.
18803	nind	1	P.
18812	nipat	1	P.
18821	nipA	2	P.
18827	nipIq	10	U.
18834	nibanD	9	P.
18846	nibuD	1	P.
18849	niBal	10	U.
18856	nimantr	10	Ā.
18859	nimasj	6	P.
18863	nimA	3	Ā.
18871	nimiz	6	P.
18877	nimIl	1	P.
18886	nimb	1	P.
18893	niyam	1	P.
18907	niyuj	7	Ā.
18925	niram	1	Ā.
18930	niras	4	P.
18937	nirAkf	8	U.
18949	nirIkz	1	Ā.
18956	niruD	7	U.
18961	nirUp	10	U.
18969	nirf	3	P.
18975	nirgam	1	P.
18993	nirji	1	P.
19002	nirRij	3	U.
19009	nirRI	1	P.
19016	nirRud	6	U.
19021	nirdah	1	P.
19027	nirdiS	6	P.
19034	nirDAv	1	P.
19036	nirDU	5,9	U.
19039	nirDf	1,10	P.
19044	nirbanD	9	P.
19051	nirBarts	10	Ā.
19054	nirBA	2	P.
19056	nirBid	7	U.
19062	nirmanT	1,9	P.
19066	nirmA	3,2	Ā.
19072	nirmuc	6	P.
19079	nirmUl	10	U.
19081	nirmfj	2	P.
19084	niryat	10	U.
19088	niryA	2	P.
19106	nirvac	2	P.
19108	nirvap	1	P.
19112	nirvarR	10	U.
19114	nirvas	1	P.
19118	nirvah	1	P.
19124	nirvA	2	P.
19131	nirvid	4	Ā.
19134	nirviS	6	P.
19137	nirvf	5	U.
19141	nirvft	1	Ā.
19150	nirvyaD	4	P.
19158	nirhf	1	P.
19165	nil	6	P.
19168	nilI	4	Ā.
19175	nivap	1	P.
19181	nivas	1	P.
19181	nivas	2	Ā.
19188	nivah	1	U.
19193	nivAs	10	P.
19195	nivid	2	P.
19202	niviS	6	Ā.
19210	nivf	5,9,1	U.
19215	nivft	1	Ā.
19226	nivye	1	U.
19227	niS	1	P.
19231	niSam	4,10	P.
19248	niSuB	6	P.
19253	niScar	1	P.
19256	niSci	5	U.
19266	niSvas	2	P.
19268	niz	1	Ā.
19269	nizaYj	1	P.
19273	nizad	1	P.
19285	nizic	6	P.
19290	niziD	1	P.
19295	nizUd	10	U.
19297	nizev	1	Ā.
19301	nizk	10	Ā.
19303	nizkal	10	P.
19312	nizkulAkf	8	U.
19313	nizkuz	9	P.
19318	nizkf	8	U.
19322	nizkft	6	P.
19324	nizkfz	1	P.
19328	nizkram	1	U.
19333	nizkrI	9	U.
19339	nizwap	1	P.
19352	nizWiv	1,4	P.
19360	nizpat	1	P.
19364	nizpad	4	Ā.
19369	nizpiz	7	P.
19373	nizpU	9	U.
19384	nisfj	6	P.
19390	nistud	1	P.
19392	nistF	1	P.
19404	nihan	2	P.
19414	nihnu	2	Ā.
19420	nI	1	U.
19437	nIcIkf	8	U.
19456	nIv	1	P.
19467	nu	2	P.
19467	nu	1	Ā.
19471	nuq	6	P.
19472	nud	6	U.
19476	nU	6	P.
19487	nft	4	P.
19498	nF	9	P.
19510	ned	1	P.
19524	nez	1	Ā.
19621	nyakkf	8	U.
19623	nyagBU	1	P.
19630	nyaYc	1	P.
19634	nyaYj	7	P.
19641	nyavekz	1	Ā.
19642	nyas	4	P.
19647	nyAsIkf	8	U.
19656	nyuc	4	P.
19658	nyubj	6	P.
19662	nyUnayati	8	P.
19668	paMS	1,10	P.
19672	pakz	1,10	P.
19705	pac	1	U.
19705	pac	1	Ā.
19730	paYc	1	Ā.
19758	paw	1,10	P.
19758	paw	10	U.
19790	paW	1	P.
19800	paR	1	Ā.
19800	paR	1,10	Ā.
19816	paRq	1,10	Ā.
19825	pat	1	P.
19825	pat	4	Ā.
19825	pat	10	U.
19876	paT	1,10	P.
19885	pad	10,4	Ā.
19885	pad	1	P.
19914	pan	1	U.
19921	panT	1,10	P.
19928	pay	1	Ā.
19971	parAkf	8	U.
19975	parAkram	1	U.
19981	parAgam	1	P.
19987	parAji	1	Ā.
19996	parAdA	3	U.
20000	parApat	1	P.
20001	parABU	1	P.
20009	parAmfS	6	P.
20021	parAvft	1	Ā.
20030	parAs	4	P.
20039	parAhan	2	P.
20053	parikal	10	U.
20060	parikfz	1	P.
20063	parikF	6	P.
20065	parikFt	10	U.
20068	parikxp	1	Ā.
20073	parikram	1	U.
20078	parikrI	9	Ā.
20081	parikliS	9,4	P.
20092	parikzi	5,9	P.
20096	parikzip	6	P.
20103	pariKid	4	P.
20106	pariKyA	2	P.
20109	parigaR	10	U.
20111	parigam	1	P.
20119	parigE	1	P.
20121	parigrah	9	P.
20133	pariGaww	10	U.
20139	paricakz	2	Ā.
20143	paricar	1	P.
20156	parici	5	U.
20156	parici	3	P.
20161	paricint	10	U.
20163	paricud	10	P.
20164	paricumb	1	P.
20166	paricCad	10	U.
20171	paricCid	7	U.
20178	paricyu	1	Ā.
20186	parijYA	9	U.
20195	pariRam	1	U.
20201	pariRah	4	U.
20209	pariRI	1	P.
20221	paritap	1	P.
20226	paritark	10	P.
20230	parituz	4	P.
20235	paritfp	4	P.
20239	parityaj	1	P.
20247	paritrE	1	Ā.
20251	paridah	1	P.
20255	paridA	3	U.
20259	paridiv	1,10	P.
20259	paridiv	4	P.
20264	paridfS	1	P.
20267	pariDA	3	U.
20275	pariDAv	1	P.
20296	paripat	1	P.
20306	paripA	1,2	P.
20315	paripIq	10	U.
20319	paripU	9	U.
20329	paripracC	6	P.
20336	pariplu	1	Ā.
20341	paribanD	9	Ā.
20343	paribAD	1	Ā.
20345	paribfMh	6	U.
20355	pariBAz	1	Ā.
20360	pariBuj	7	U.
20364	pariBU	1	P.
20375	pariBUz	10	U.
20378	pariBraMS	1,4	Ā.
20383	pariBram	1,4	P.
20395	parimA	2,3,4	P.
20402	parimArg	10	U.
20407	parimuc	6	U.
20409	parimuh	4	U.
20413	parimfj	2	P.
20416	parimfd	9	P.
20416	parimfd	1	P.
20419	parimfS	6	P.
20422	parimfz	4	P.
20429	parimlE	1	P.
20434	parirakz	1	P.
20439	pariraB	1	Ā.
20449	parilup	6	U.
20459	parivad	1	P.
20470	parivah	1	U.
20495	parivf	5,9,10	U.
20502	parivft	1	Ā.
20513	parivfD	1	Ā.
20524	parivezw	1	Ā.
20529	parivraj	1	P.
20532	pariSaNk	1	Ā.
20537	pariSiz	7	P.
20547	pariSuz	4	P.
20567	parizkand	1	P.
20571	parizkf	8	U.
20582	parizvaj	1	Ā.
20587	parisaMKyA	2	P.
20591	parisaMcakz	2	Ā.
20599	parisf	1	P.
20604	parisfp	1	P.
20608	paristf	5,9	U.
20616	parisPur	6	P.
20627	parihas	1	P.
20630	parihA	3	P.
20637	parihf	1	P.
20646	parI	2	P.
20648	parIkz	1	Ā.
20671	pare	2	P.
20689	parR	10	U.
20697	pard	1	Ā.
20699	parp	1	P.
20706	parb	1	P.
20710	paryaw	1	P.
20725	paryavazwamB	5,9	P.
20727	paryavaso	4	P.
20731	paryavasTA	1	P.
20736	paryas	4	P.
20746	paryAgam	1	P.
20751	paryAp	5	P.
20762	paryAloc	10	U.
20773	paryudas	4	P.
20778	paryupAs	2	Ā.
20788	parv	1	P.
20794	parvatIkf	8	U.
20801	parz	1	Ā.
20805	pal	1,10	P.
20817	palAy	1	Ā.
20843	palyul	10	P.
20872	paS	1	U.
20873	paS	10	P.
20874	paz	10	P.
20895	pA	1	P.
20895	pA	2	P.
21030	pAtrIkf	8	U.
21087	pAr	10	P.
21246	pAl	10	P.
21301	pi	6	P.
21302	piMs	1,10	P.
21321	picc	10	U.
21325	picC	6	P.
21325	picC	10	U.
21333	piYj	2	Ā.
21333	piYj	10	U.
21349	piw	1	P.
21357	piW	1	P.
21363	piRq	1,10	Ā.
21377	piRqIkf	8	U.
21378	piRqIBU	1	P.
21397	piDA	3	U.
21403	pinah	4	U.
21410	pinv	1	U.
21427	pil	10	U.
21432	piS	6	U.
21447	piz	7	P.
21447	piz	1,10	P.
21455	pis	1,10	P.
21458	pI	4	Ā.
21464	pIq	10	U.
21484	pIl	1	P.
21489	pIv	1	P.
21494	puMs	10	U.
21506	pucC	1	P.
21511	puYjayati	8	P.
21516	puw	6	P.
21516	puw	10	U.
21516	puw	1	P.
21525	puww	10	U.
21526	puq	6	P.
21527	puR	6	P.
21528	puRw	10	U.
21529	puRq	1	P.
21551	putrIkf	8	U.
21554	puT	4	P.
21554	puT	10	U.
21557	punT	1	P.
21563	pur	6	P.
21576	puraskf	8	U.
21584	puroDA	3	U.
21616	purv	1	P.
